SUID	Adduct	charge	cluster index	Compound_Name	Compound_Source	Data_Collector	GNPSLibraryURL	GNPSLinkout_Cluster	INCHI	Instrument	Ion_Source	IonMode	Library_Class	MassDiff	MQScore	MZErrorPPM	name	number of spectra	PI	RTConsensus	RTMean	shared name	SharedPeaks	Smiles	SpectrumID	sum(precursor intensity)
453	EI	0	1044	"Benzene, 1,1',1'',1'''-(1,5-hexadiene-1,3,4,6-tetrayl)tetrakis-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001026580	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1044.0"""",""""main.cluster index_upperinput"""":""""1044.0""""}"""	"InChI=1S/C30H26/c1-5-13-25(14-6-1)21-23-29(27-17-9-3-10-18-27)30(28-19-11-4-12-20-28)24-22-26-15-7-2-8-16-26/h1-24,29-30H/b23-21+,24-22+"	EI	EI	EI	3	386.203	0.555619	1.00E+06	1044	163	NIST	41.72	41.72	1044	6	C1=CC=C(C=C1)/C=C/C(C(C2=CC=CC=C2)/C=C/C3=CC=CC=C3)C4=CC=CC=C4	CCMSLIB00001026580	1.14E+07
452	EI	0	1045	"Tryptophan, N-trifluoroacetyl-6-nitro-, methyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001034567	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1045.0"""",""""main.cluster index_upperinput"""":""""1045.0""""}"""	"InChI=1S/C14H12F3N3O5/c1-25-12(21)11(19-13(22)14(15,16)17)4-7-6-18-10-5-8(20(23)24)2-3-9(7)10/h2-3,5-6,11,18H,4H2,1H3,(H,19,22)"	EI	EI	EI	3	359.073	0.715918	1.00E+06	1045	135	NIST	41.72	41.72	1045	6	COC(=O)C(CC1=CNC2=C1C=CC(=C2)[N+](=O)[O-])NC(=O)C(F)(F)F	CCMSLIB00001034567	2163026.032
451	EI	0	1047	"2,4-Dichloro-5-sulfamoylbenzoic acid"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000941645	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1047.0"""",""""main.cluster index_upperinput"""":""""1047.0""""}"""	"InChI=1S/C7H5Cl2NO4S/c8-4-2-5(9)6(15(10,13)14)1-3(4)7(11)12/h1-2H,(H,11,12)(H2,10,13,14)"	EI	EI	EI	3	268.932	0.567611	1.00E+06	1047	87	NIST	41.84	41.84	1047	6	C1=C(C(=CC(=C1S(=O)(=O)N)Cl)Cl)C(=O)O	CCMSLIB00000941645	1267162.066
455	EI	0	1048	"6-Bromo-1,4,8,11-tetrathiacyclotetradecane"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000954246	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1048.0"""",""""main.cluster index_upperinput"""":""""1048.0""""}"""	"InChI=1S/C10H19BrS4/c11-10-8-14-6-4-12-2-1-3-13-5-7-15-9-10/h10H,1-9H2"	EI	EI	EI	3	345.955	0.597302	1.00E+06	1048	90	NIST	41.84	41.84	1048	7	C1CSCCSCC(CSCCSC1)Br	CCMSLIB00000954246	991423.014
454		0	1049					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1049.0"""",""""main.cluster index_upperinput"""":""""1049.0""""}"""									1049	58		41.84	41.84	1049				807681.2543
205		0	1050					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1050.0"""",""""main.cluster index_upperinput"""":""""1050.0""""}"""									1050	162		41.9	41.9	1050				6018580.59
206	EI	0	1051	"Benzenesulfonamide, N-(5-chloro-2-hydroxyphenyl)-4-fluoro-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001052041	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1051.0"""",""""main.cluster index_upperinput"""":""""1051.0""""}"""	"InChI=1S/C12H9ClFNO3S/c13-8-1-6-12(16)11(7-8)15-19(17,18)10-4-2-9(14)3-5-10/h1-7,15-16H"	EI	EI	EI	3	300.998	0.582454	1.00E+06	1051	113	NIST	41.9	41.9	1051	6	C1=CC(=CC=C1F)S(=O)(=O)NC2=C(C=CC(=C2)Cl)O	CCMSLIB00001052041	450355.5091
207		0	1052					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1052.0"""",""""main.cluster index_upperinput"""":""""1052.0""""}"""									1052	168		41.97	41.97	1052				7.12E+07
208	EI	0	1053	"L-Rhamnose, 4TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942223	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1053.0"""",""""main.cluster index_upperinput"""":""""1053.0""""}"""	"InChI=1S/C18H44O5Si4/c1-15(20-24(2,3)4)17(22-26(8,9)10)18(23-27(11,12)13)16(14-19)21-25(5,6)7/h14-18H,1-13H3"	EI	EI	EI	3	452.227	0.845526	1.00E+06	1053	138	NIST	42.09	42.09	1053	8	CC(C(C(C(C=O)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942223	2975802.681
209		0	1054					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1054.0"""",""""main.cluster index_upperinput"""":""""1054.0""""}"""									1054	155		42.09	42.09	1054				3021792.755
210	EI	0	1055	"Ethanol, 2-[[2-[(4-nitrophenyl)amino]ethyl]amino]-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000941855	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1055.0"""",""""main.cluster index_upperinput"""":""""1055.0""""}"""	"InChI=1S/C10H15N3O3/c14-8-7-11-5-6-12-9-1-3-10(4-2-9)13(15)16/h1-4,11-12,14H,5-8H2"	EI	EI	EI	3	225.111	0.539658	1.00E+06	1055	128	NIST	42.13	42.13	1055	6	C1=CC(=CC=C1NCCNCCO)[N+](=O)[O-]	CCMSLIB00000941855	1523323.198
211		0	1056					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1056.0"""",""""main.cluster index_upperinput"""":""""1056.0""""}"""									1056	87		42.13	42.13	1056				1181517.133
212		0	1057					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1057.0"""",""""main.cluster index_upperinput"""":""""1057.0""""}"""									1057	138		42.13	42.13	1057				1145857.702
213		0	1059					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1059.0"""",""""main.cluster index_upperinput"""":""""1059.0""""}"""									1059	156		42.19	42.19	1059				1.51E+08
84		0	1060					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1060.0"""",""""main.cluster index_upperinput"""":""""1060.0""""}"""									1060	147		42.19	42.19	1060				3.82E+07
83		0	1061					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1061.0"""",""""main.cluster index_upperinput"""":""""1061.0""""}"""									1061	168		42.29	42.29	1061				1.58E+07
86		0	1062					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1062.0"""",""""main.cluster index_upperinput"""":""""1062.0""""}"""									1062	165		42.37	42.37	1062				1162828.271
85	EI	0	1063	"Isophthalic acid, pentyl 2-propylphenyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001018693	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1063.0"""",""""main.cluster index_upperinput"""":""""1063.0""""}"""	"InChI=1S/C22H26O4/c1-3-5-8-15-25-21(23)18-12-9-13-19(16-18)22(24)26-20-14-7-6-11-17(20)10-4-2/h6-7,9,11-14,16H,3-5,8,10,15H2,1-2H3"	EI	EI	EI	3	354.183	0.864977	1.00E+06	1063	144	NIST	42.37	42.37	1063	6	CCCCCOC(=O)C1=CC=CC(=C1)C(=O)OC2=CC=CC=C2CCC	CCMSLIB00001018693	867605.1863
87	EI	0	1064	"Cycloheptasiloxane, tetradecamethyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942754	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1064.0"""",""""main.cluster index_upperinput"""":""""1064.0""""}"""	"InChI=1S/C14H42O7Si7/c1-22(2)15-23(3,4)17-25(7,8)19-27(11,12)21-28(13,14)20-26(9,10)18-24(5,6)16-22/h1-14H3"	EI	EI	EI	3	518.132	0.507012	1.00E+06	1064	154	NIST	42.43	42.43	1064	16	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)C	CCMSLIB00000942754	2448795.058
88		0	1067					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1067.0"""",""""main.cluster index_upperinput"""":""""1067.0""""}"""									1067	159		42.49	42.49	1067				2732187.643
663	EI	0	1070	".beta.-Gentiobiose, octakis(trimethylsilyl) ether, methyloxime (isomer 1)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000900124	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1070.0"""",""""main.cluster index_upperinput"""":""""1070.0""""}"""	"InChI=1S/C37H89NO11Si8/c1-39-38-26-29(43-51(5,6)7)32(45-53(11,12)13)34(47-55(17,18)19)31(44-52(8,9)10)27-40-37-36(49-57(23,24)25)35(48-56(20,21)22)33(46-54(14,15)16)30(42-37)28-41-50(2,3)4/h26,29-37H,27-28H2,1-25H3/b38-26+"	EI	EI	EI	3	947.459	0.771015	1.00E+06	1070	52	NIST	42.55	42.55	1070	14	CO/N=C/C(C(C(C(COC1C(C(C(C(O1)CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000900124	2645825.686
664		0	1071					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1071.0"""",""""main.cluster index_upperinput"""":""""1071.0""""}"""									1071	152		42.55	42.55	1071				1754618.823
662	EI	0	1075	"Palatinose, heptakis(trimethylsilyl) ether, methyloxime"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000874026	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1075.0"""",""""main.cluster index_upperinput"""":""""1075.0""""}"""	"InChI=1S/C33H79NO10Si7/c1-35-34-23-26(39-46(5,6)7)29(41-48(11,12)13)28(40-47(8,9)10)24-36-33-32(44-51(20,21)22)31(43-50(17,18)19)30(42-49(14,15)16)27(38-33)25-37-45(2,3)4/h23,26-33H,24-25H2,1-22H3/b34-23+"	EI	EI	EI	3	845.409	0.637239	1.00E+06	1075	66	NIST	42.67	42.67	1075	10	CO/N=C/C(C(C(COC1C(C(C(C(O1)CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000874026	1071359.577
660	EI	0	1076	"Silicic acid, diethyl bis(trimethylsilyl) ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000899885	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1076.0"""",""""main.cluster index_upperinput"""":""""1076.0""""}"""	"InChI=1S/C10H28O4Si3/c1-9-11-17(12-10-2,13-15(3,4)5)14-16(6,7)8/h9-10H2,1-8H3"	EI	EI	EI	3	296.13	0.503427	1.00E+06	1076	151	NIST	42.73	42.73	1076	8	CCO[Si](OCC)(O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000899885	3134918.781
661		0	1077					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1077.0"""",""""main.cluster index_upperinput"""":""""1077.0""""}"""									1077	139		42.73	42.73	1077				1338553.583
658	EI	0	1078	"D-(+)-Cellobiose, octakis(trimethylsilyl) ether, methyloxime (isomer 2)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942209	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1078.0"""",""""main.cluster index_upperinput"""":""""1078.0""""}"""	"InChI=1S/C37H89NO11Si8/c1-39-38-26-29(44-52(8,9)10)33(46-54(14,15)16)32(31(45-53(11,12)13)28-41-51(5,6)7)43-37-36(49-57(23,24)25)35(48-56(20,21)22)34(47-55(17,18)19)30(42-37)27-40-50(2,3)4/h26,29-37H,27-28H2,1-25H3/b38-26+"	EI	EI	EI	3	947.459	0.805887	1.00E+06	1078	119	NIST	42.73	42.73	1078	11	CO/N=C/C(C(C(C(CO[Si](C)(C)C)O[Si](C)(C)C)OC1C(C(C(C(O1)CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942209	1019949.109
659		0	1079					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1079.0"""",""""main.cluster index_upperinput"""":""""1079.0""""}"""									1079	51		42.73	42.73	1079				286012.9304
693		0	1082					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1082.0"""",""""main.cluster index_upperinput"""":""""1082.0""""}"""									1082	128		42.8	42.8	1082				1180880.192
100		0	1084					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1084.0"""",""""main.cluster index_upperinput"""":""""1084.0""""}"""									1084	169		42.9	42.9	1084				3.57E+07
365		0	1085					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1085.0"""",""""main.cluster index_upperinput"""":""""1085.0""""}"""									1085	166		43	43	1085				6039506.104
97		0	1087					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1087.0"""",""""main.cluster index_upperinput"""":""""1087.0""""}"""									1087	160		43.13	43.13	1087				5844142.984
393	EI	0	1089	".beta.-D-Glucopyranoside, 5,7-bis(acetyloxy)-1,4a,5,6,7,7a-hexahydro-7-methylcyclopenta[c]pyran-1-yl, tetraacetate"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000868435	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1089.0"""",""""main.cluster index_upperinput"""":""""1089.0""""}"""	"InChI=1S/C27H36O15/c1-12(28)35-11-20-22(37-14(3)30)23(38-15(4)31)24(39-16(5)32)26(40-20)41-25-21-18(8-9-34-25)19(36-13(2)29)10-27(21,7)42-17(6)33/h8-9,18-26H,10-11H2,1-7H3/t18?,19?,20-,21?,22-,23+,24-,25?,26+,27?/m1/s1"	EI	EI	EI	3	600.205	0.576495	1.00E+06	1089	170	NIST	43.17	43.17	1089	6	CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2C3C(C=CO2)C(CC3(C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	CCMSLIB00000868435	7178541.348
676		0	1090					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1090.0"""",""""main.cluster index_upperinput"""":""""1090.0""""}"""									1090	162		43.24	43.24	1090				4707439.675
678	EI	0	1093	o-Ethyl o-4-methylcyclohexyl methylphosphonate	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000915440	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1093.0"""",""""main.cluster index_upperinput"""":""""1093.0""""}"""	"InChI=1S/C10H21O3P/c1-4-12-14(3,11)13-10-7-5-9(2)6-8-10/h9-10H,4-8H2,1-3H3"	EI	EI	EI	3	220.123	0.610857	1.00E+06	1093	115	NIST	43.24	43.24	1093	6	CCOP(=O)(C)OC1CCC(CC1)C	CCMSLIB00000915440	1079867.835
673		0	1094					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1094.0"""",""""main.cluster index_upperinput"""":""""1094.0""""}"""									1094	171		43.32	43.32	1094				2.32E+07
674		0	1096					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1096.0"""",""""main.cluster index_upperinput"""":""""1096.0""""}"""									1096	160		43.47	43.47	1096				3574957.071
675		0	1097					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1097.0"""",""""main.cluster index_upperinput"""":""""1097.0""""}"""									1097	65		43.47	43.47	1097				1095483.636
631		0	1099					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1099.0"""",""""main.cluster index_upperinput"""":""""1099.0""""}"""									1099	171		43.55	43.55	1099				1659451.074
613		0	1100					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1100.0"""",""""main.cluster index_upperinput"""":""""1100.0""""}"""									1100	172		43.61	43.61	1100				7904001.761
614	EI	0	1101	"D-(+)-Trehalose, octakis(trimethylsilyl) ether"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000874028	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1101.0"""",""""main.cluster index_upperinput"""":""""1101.0""""}"""	"InChI=1S/C36H86O11Si8/c1-48(2,3)37-25-27-29(42-50(7,8)9)31(44-52(13,14)15)33(46-54(19,20)21)35(39-27)41-36-34(47-55(22,23)24)32(45-53(16,17)18)30(43-51(10,11)12)28(40-36)26-38-49(4,5)6/h27-36H,25-26H2,1-24H3"	EI	EI	EI	3	918.432	0.759739	1.00E+06	1101	92	NIST	43.61	43.61	1101	15	C[Si](C)(C)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000874028	4227502.356
612		0	1102					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1102.0"""",""""main.cluster index_upperinput"""":""""1102.0""""}"""									1102	173		43.68	43.68	1102				7511137.037
610		0	1104					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1104.0"""",""""main.cluster index_upperinput"""":""""1104.0""""}"""									1104	173		43.8	43.8	1104				8.24E+08
611	EI	0	1105	"(2R,3S,5S,6R)-2,5-bis(4-Methoxyphenyl)-3,6-dimethyl-1,4-dioxane-rel-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001049225	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1105.0"""",""""main.cluster index_upperinput"""":""""1105.0""""}"""	"InChI=1S/C20H24O4/c1-13-19(15-5-9-17(21-3)10-6-15)24-14(2)20(23-13)16-7-11-18(22-4)12-8-16/h5-14,19-20H,1-4H3"	EI	EI	EI	3	328.167	0.578524	1.00E+06	1105	135	NIST	43.91	43.91	1105	6	CC1C(OC(C(O1)C2=CC=C(C=C2)OC)C)C3=CC=C(C=C3)OC	CCMSLIB00001049225	3.11E+07
609	EI	0	1107	4-Trimethylsilyloxybenzoic anhydride	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001026485	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1107.0"""",""""main.cluster index_upperinput"""":""""1107.0""""}"""	"InChI=1S/C20H26O5Si2/c1-26(2,3)24-17-11-7-15(8-12-17)19(21)23-20(22)16-9-13-18(14-10-16)25-27(4,5)6/h7-14H,1-6H3"	EI	EI	EI	3	402.132	0.549558	1.00E+06	1107	174	NIST	43.98	43.98	1107	6	C[Si](C)(C)OC1=CC=C(C=C1)C(=O)OC(=O)C2=CC=C(C=C2)O[Si](C)(C)C	CCMSLIB00001026485	1.30E+07
615		0	1108					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1108.0"""",""""main.cluster index_upperinput"""":""""1108.0""""}"""									1108	162		44.04	44.04	1108				4937681.097
616	EI	0	1109	Methyltris(trimethylsiloxy)silane	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000899641	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1109.0"""",""""main.cluster index_upperinput"""":""""1109.0""""}"""	"InChI=1S/C10H30O3Si4/c1-14(2,3)11-17(10,12-15(4,5)6)13-16(7,8)9/h1-10H3"	EI	EI	EI	3	310.127	0.735995	1.00E+06	1109	134	NIST	44.04	44.04	1109	9	C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000899641	2090674.58
830		0	1111					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1111.0"""",""""main.cluster index_upperinput"""":""""1111.0""""}"""									1111	147		44.07	44.07	1111				3640452.467
832		0	1112					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1112.0"""",""""main.cluster index_upperinput"""":""""1112.0""""}"""									1112	114		44.07	44.07	1112				1660811.659
831		0	1113					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""1113.0"""",""""main.cluster index_upperinput"""":""""1113.0""""}"""									1113	123		44.07	44.07	1113				1300410.029
